IDBOOK,IDCLASS,IDSTUD,BSBG01,BSBGSLM,BSBGSVM,BSBGSCM,BSBGHER,BSDGHER,BSBGSB,BSBG07,BSBG13B,BSBG03,mark,BTBG06C,BTBGTJS,BTBG07B,BTDGTJS,IDSCHOOL,BCBG03A,BCBG03B,BCBG04,BCBG05B,BCBGDAS,BCDGSBC,BCDGEAS,dummy_poor
3.0,502101.0,50210106.0,2,10.89898,9.65438,9.89515,13.51543,1,11.18784,4.0,1.0,2.0,4.0,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
4.0,502101.0,50210107.0,2,10.89898,9.65438,10.84951,12.25657,1,10.41803,5.0,2.0,2.0,4.0,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
5.0,502101.0,50210108.0,2,11.75478,13.48293,11.41779,12.25657,1,8.84686,6.0,2.0,1.0,4.8,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
6.0,502101.0,50210109.0,2,9.86638,8.82228,10.35323,13.30161,1,12.93734,4.0,2.0,1.0,4.4,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
7.0,502101.0,50210110.0,2,10.67004,10.77308,11.41779,10.84499,2,9.05015,5.0,2.0,1.0,4.2,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
8.0,502101.0,50210112.0,1,9.86638,7.91135,8.51577,11.48712,2,8.22128,6.0,3.0,1.0,3.0,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
9.0,502101.0,50210113.0,1,10.05658,7.91135,10.12116,11.48712,2,9.56975,4.0,3.0,1.0,4.0,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
10.0,502101.0,50210114.0,1,9.31385,8.34615,9.89515,11.19079,2,11.18784,4.0,2.0,1.0,4.4,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
11.0,502101.0,50210115.0,2,11.75478,13.48293,11.41779,11.48712,2,9.92809,5.0,1.0,1.0,4.4,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
12.0,502101.0,50210116.0,2,9.13133,10.77308,9.45004,11.48712,2,9.28593,5.0,4.0,1.0,3.8,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
13.0,502101.0,50210117.0,2,10.05658,8.82228,8.25602,11.48712,2,8.35784,4.0,2.0,1.0,4.0,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
14.0,502101.0,50210118.0,1,8.76139,6.90631,8.25602,11.48712,2,8.48937,5.0,3.0,1.223603813712486,4.6,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
1.0,502101.0,50210120.0,1,9.86638,9.35676,10.12116,8.99877,2,12.93734,5.0,2.0,1.0,5.0,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,1.0
2.0,502101.0,50210121.0,1,11.42832,13.48293,11.41779,11.48712,2,8.84686,6.0,2.0,1.0,5.0,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
3.0,502101.0,50210122.0,1,10.89898,11.3019,11.12082,10.84499,2,9.56975,5.0,1.0,1.0,3.8,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
4.0,502101.0,50210123.0,1,10.05658,9.65438,9.89515,10.23835,2,10.41803,5.0,3.0,1.0,3.2,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,0.0
5.0,502101.0,50210124.0,2,10.05658,9.08085,9.6723,8.99877,2,10.41803,4.0,2.0,2.0,3.6,3.0,8.48286,2,2,5021.0,1.0,2.0,1.0,3.0,8.79625,2.0,3.0,1.0
5.0,502201.0,50220101.0,1,8.94763,10.77308,9.6723,12.04797,2,9.92809,5.0,2.0,1.0,4.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
6.0,502201.0,50220102.0,1,10.45644,9.65438,12.59517,12.25657,1,9.56975,5.0,2.0,2.0,4.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
7.0,502201.0,50220103.0,2,9.31385,6.90631,11.12082,11.48712,2,10.41803,5.0,2.0,1.0,4.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
8.0,502201.0,50220105.0,2,12.72711,13.48293,11.12082,11.48712,2,9.92809,5.0,1.0,1.0,3.6,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
9.0,502201.0,50220106.0,1,9.4964,8.82228,13.19086,13.51543,1,12.93734,5.0,2.0,1.0,4.4,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
10.0,502201.0,50220107.0,2,9.68014,7.91135,11.12082,10.84499,2,12.93734,5.0,2.0,1.0,3.8,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
11.0,502201.0,50220108.0,1,10.45644,8.57829,10.35323,11.48712,2,8.50552,5.0,1.0,2.0,4.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
12.0,502201.0,50220109.0,2,8.76139,6.01079,8.99736,11.48712,2,8.22128,6.0,2.0,1.0,3.8,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
13.0,502201.0,50220110.0,1,9.86638,7.91135,10.84951,11.48712,2,11.18784,4.0,2.0,1.0,4.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
14.0,502201.0,50220111.0,1,8.76139,7.30474,9.45004,11.48712,2,9.05015,6.0,1.0,2.0,2.6,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
1.0,502201.0,50220113.0,2,10.25252,13.48293,9.22591,10.84499,2,9.92809,5.0,4.0,1.0,3.6,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
2.0,502201.0,50220114.0,2,9.86638,9.65438,9.89515,11.48712,2,9.92809,5.0,2.0,3.0,3.4,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
3.0,502201.0,50220115.0,1,9.4964,8.12441,8.99736,11.19079,2,8.66719,4.0,3.0,1.0,2.8,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
4.0,502201.0,50220116.0,1,12.15847,10.77308,12.59517,10.84499,2,10.41803,6.0,1.0,1.0,3.8,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
5.0,502201.0,50220117.0,2,11.75478,13.48293,11.75008,13.51543,1,11.18784,6.0,2.0,2.0,4.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
6.0,502201.0,50220118.0,1,9.86638,8.57829,14.06165,10.84499,2,10.41803,5.0,2.0,2.0,4.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
7.0,502201.0,50220119.0,2,9.483701459846895,8.12441,9.6723,11.48712,2,9.56975,5.0,2.0,2.0,3.2,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
8.0,502201.0,50220121.0,1,11.75478,13.48293,8.99736,13.51543,1,7.64418,6.0,1.0,1.0,2.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
9.0,502201.0,50220122.0,1,10.67004,13.48293,13.19086,11.48712,2,11.18784,6.0,4.0,1.0,3.8,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
10.0,502201.0,50220123.0,2,12.72711,13.48293,10.84951,10.26525,2,11.18784,5.0,2.0,1.0,3.8,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
12.0,502201.0,50220125.0,1,12.15847,10.77308,14.06165,10.23835,2,9.92809,4.0,1.0,1.0,4.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
13.0,502201.0,50220126.0,2,9.68014,10.77308,10.84951,10.84499,2,9.28593,5.0,2.0,1.0,3.8,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
14.0,502201.0,50220127.0,2,11.14859,9.08085,11.56178,12.25657,1,9.56975,6.0,2.0,1.0,3.8,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
1.0,502201.0,50220129.0,2,8.94763,7.70526,8.51577,13.51543,1,11.18784,6.0,3.0,3.0,3.0,2.0,11.74559,1,1,5022.0,2.0,4.0,1.0,1.0,10.10482,1.0,2.0,0.0
4.0,502301.0,50230101.0,1,12.15847,12.04145,11.12082,9.64761,2,12.93734,5.0,1.0,1.0,3.0,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,1.0
5.0,502301.0,50230102.0,2,9.4964,9.65438,9.6723,7.56439,3,12.93734,1.0,3.0,1.0,3.0,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,1.0
6.0,502301.0,50230103.0,2,9.68014,13.48293,9.89515,10.23835,2,12.93734,3.0,1.0,1.0,3.4,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,0.0
7.0,502301.0,50230104.0,1,9.13133,10.34734,8.76168,8.99877,2,7.64418,5.0,2.0,1.0,3.0,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,1.0
8.0,502301.0,50230106.0,1,10.05658,8.34615,10.59469,8.99877,2,8.09367,5.0,2.0,1.0,3.8,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,1.0
9.0,502301.0,50230107.0,1,9.86638,9.65438,8.76168,10.23835,2,10.41803,3.0,1.0,1.0,2.4,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,0.0
10.0,502301.0,50230108.0,2,11.75478,9.98068,10.12116,8.3581,3,10.41803,1.0,2.0,1.0,2.8,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,1.0
11.0,502301.0,50230109.0,1,9.4964,10.77308,8.99736,10.84499,2,11.18784,4.0,2.0,1.0,2.6,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,0.0
13.0,502301.0,50230111.0,2,9.68014,10.77308,8.25602,9.64761,2,12.93734,1.0,1.0,1.0,2.6,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,1.0
1.0,502301.0,50230114.0,2,10.05658,13.48293,9.6723,8.99877,2,12.93734,5.0,1.0,1.0,2.6,3.0,8.48286,1,2,5023.0,2.0,4.0,1.0,5.0,10.43939,1.0,2.0,1.0
11.0,502601.0,50260102.0,1,10.67004,11.3019,11.41779,11.48712,2,9.92809,5.0,2.0,1.0,3.4,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
12.0,502601.0,50260103.0,2,10.45644,7.30474,12.13375,11.48712,2,11.18784,5.0,2.0,1.0,3.0,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
13.0,502601.0,50260104.0,1,13.84849,13.48293,14.06165,12.25657,1,12.93734,6.0,1.0,1.0,4.2,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
14.0,502601.0,50260105.0,1,11.42832,9.08085,9.22591,10.84499,2,9.92809,4.0,1.0,1.0,2.4,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
1.0,502601.0,50260107.0,1,9.4964,6.48714,9.6723,10.84499,2,12.93734,5.0,2.0,1.0,3.0,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
2.0,502601.0,50260108.0,1,9.86638,8.34615,9.6723,12.25657,1,9.56975,5.0,2.0,1.0,3.4,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
3.0,502601.0,50260109.0,1,10.05658,9.08085,9.22591,10.84499,2,11.18784,5.0,2.0,1.0,3.0,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
4.0,502601.0,50260110.0,2,11.42832,10.34734,13.19086,11.48712,2,11.18784,6.0,1.0,1.0,5.0,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
5.0,502601.0,50260111.0,1,10.89898,7.91135,12.59517,11.48712,2,11.18784,1.0,2.0,1.0,4.0,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
6.0,502601.0,50260112.0,2,10.25252,8.34615,12.13375,10.84499,2,12.93734,6.0,1.0,1.0,3.8,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
7.0,502601.0,50260113.0,2,12.15847,11.3019,14.06165,9.64761,2,9.28593,5.0,2.0,1.0,5.0,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,1.0
8.0,502601.0,50260115.0,1,11.42832,9.98068,10.84951,10.23835,2,9.56975,4.0,2.0,1.0,3.2,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
9.0,502601.0,50260116.0,1,9.86638,9.65438,10.59469,11.48712,2,11.18784,5.0,2.0,1.0,4.0,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
10.0,502601.0,50260117.0,1,10.67004,9.08085,10.12116,10.84499,2,9.92809,1.0,2.0,1.0,4.0,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
11.0,502601.0,50260118.0,2,7.44727,6.7011,8.99736,10.84499,2,11.18784,6.0,2.0,1.0,4.4,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
12.0,502601.0,50260119.0,1,9.86638,8.12441,8.99736,11.48712,2,9.92809,5.0,1.0,1.0,4.0,3.0,8.48286,2,2,5026.0,2.0,4.0,1.0,5.0,11.62884,1.0,3.0,0.0
11.0,504301.0,50430101.0,1,11.14859,12.04145,11.12082,9.64761,2,12.93734,2.0,1.0,2.0,2.6,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,1.0
12.0,504301.0,50430102.0,2,11.14859,8.34615,10.12116,10.23835,2,11.18784,1.0,2.0,1.0,2.8,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
13.0,504301.0,50430103.0,2,10.25252,9.35676,9.89515,11.48712,2,11.18784,6.0,4.0,1.0,4.4,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
14.0,504301.0,50430104.0,2,9.68014,8.34615,9.22591,10.84499,2,9.05015,5.0,2.0,1.0,2.6,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
1.0,504301.0,50430106.0,1,9.68014,7.91135,8.76168,10.84499,2,9.56975,4.0,1.0,1.0,3.0,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
2.0,504301.0,50430107.0,1,9.68014,11.3019,9.22591,10.23835,2,9.05015,5.0,1.0,3.0,2.0,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
3.0,504301.0,50430108.0,2,13.84849,8.57829,9.45004,11.48712,2,12.93734,1.0,1.0,1.0,1.0,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
4.0,504301.0,50430109.0,1,8.57095,7.50425,8.76168,11.48712,2,12.93734,5.0,1.0,1.0,3.6,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
5.0,504301.0,50430110.0,1,10.05658,8.12441,10.35323,10.84499,2,12.93734,5.0,1.0,1.0,3.0,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
6.0,504301.0,50430111.0,2,8.57095,4.34723,7.678,8.3581,3,9.92809,1.0,3.0,1.0,2.8,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,1.0
7.0,504301.0,50430112.0,2,13.84849,13.48293,14.06165,10.23835,2,10.41803,1.0,2.0,1.0,4.2,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
8.0,504301.0,50430114.0,1,8.94763,6.90631,8.76168,11.19079,2,12.93734,5.0,1.0,1.0,2.6,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
9.0,504301.0,50430115.0,2,11.42832,9.65438,9.89515,9.64761,2,12.93734,1.0,2.0,1.0,2.6,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,1.0
10.0,504301.0,50430116.0,1,7.71308,7.70526,8.25602,10.84499,2,10.41803,5.0,2.0,1.0,2.8,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
11.0,504301.0,50430117.0,2,10.45644,9.65438,9.6723,10.84499,2,11.18784,5.0,2.0,1.0,4.0,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
12.0,504301.0,50430118.0,1,10.25252,8.57829,9.89515,8.3581,3,9.92809,5.0,2.0,1.0,4.0,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,1.0
13.0,504301.0,50430119.0,2,11.51525,13.48293,10.35323,11.48712,2,9.92809,6.0,2.0,1.0,3.6,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
14.0,504301.0,50430120.0,1,10.05658,9.08085,10.12116,13.51543,1,12.93734,6.0,2.0,1.0,3.8,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
1.0,504301.0,50430122.0,2,10.25252,10.34734,10.84951,13.51543,1,11.18784,5.0,2.0,1.0,3.0,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
2.0,504301.0,50430123.0,1,8.76139,8.34615,9.22591,11.48712,2,11.18784,5.0,1.0,1.0,3.6,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
3.0,504301.0,50430124.0,2,12.72711,12.04145,11.41779,11.19079,2,11.18784,6.0,1.0,1.0,4.4,2.0,10.25874,1,1,5043.0,1.0,4.0,1.0,5.0,9.79606,1.0,3.0,0.0
4.0,504501.0,50450101.0,1,9.13133,9.08085,7.34181,10.84499,2,8.84686,5.0,2.0,1.0,2.4,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
5.0,504501.0,50450102.0,1,12.15847,12.04145,11.75008,11.19079,2,10.41803,2.0,1.0,1.0,2.6,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
6.0,504501.0,50450103.0,1,10.05658,12.04145,9.6723,8.3581,3,7.64418,1.0,1.0,3.0,2.2,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,1.0
7.0,504501.0,50450104.0,1,11.75478,10.77308,10.35323,10.26525,2,12.93734,1.0,1.0,1.0,2.2,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
8.0,504501.0,50450106.0,2,9.31385,7.70526,11.41779,10.26525,2,10.41803,6.0,2.0,1.0,4.2,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
9.0,504501.0,50450107.0,2,9.86638,7.50425,12.59517,10.26525,2,9.92809,6.0,1.0,1.0,3.8,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
10.0,504501.0,50450108.0,1,9.93086071262551,9.130344018358382,9.396937536690366,7.56439,3,10.676562187529337,1.0,1.0,1.0,1.8,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,1.0
11.0,504501.0,50450109.0,2,10.71177,11.3019,8.76168,9.64761,2,8.50552,1.0,1.0,3.0,1.0,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,1.0
12.0,504501.0,50450110.0,2,11.14859,8.12441,10.59469,10.23835,2,8.66719,1.0,2.0,1.0,2.8,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
13.0,504501.0,50450111.0,2,8.76139,6.90631,6.95612,10.26525,2,6.15477,4.0,3.0,1.0,2.4,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
14.0,504501.0,50450112.0,1,11.42832,11.3019,9.45004,10.26525,2,12.93734,1.0,1.0,2.0,2.2,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
2.0,504501.0,50450115.0,2,10.45644,11.3019,9.89515,9.64761,2,6.68234,5.0,2.0,2.0,1.8,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
3.0,504501.0,50450116.0,1,11.75478,10.34734,8.76168,9.64761,2,11.18784,1.0,1.0,1.0,2.4,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
4.0,504501.0,50450117.0,2,11.42832,8.57829,10.59469,9.03613,2,12.93734,4.0,4.0,2.0,3.2,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,1.0
5.0,504501.0,50450118.0,1,12.15847,9.35676,12.59517,10.23835,2,11.18784,1.0,1.0,1.0,3.0,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
6.0,504501.0,50450119.0,2,10.89898,8.34615,12.59517,11.19079,2,8.66719,6.0,1.0,1.0,4.2,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
7.0,504501.0,50450120.0,1,10.89898,9.08085,9.6723,8.3581,3,12.93734,5.0,1.0,2.0,3.0,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,1.0
8.0,504501.0,50450122.0,2,10.25252,8.12441,8.99736,9.03613,2,8.66719,1.0,2.0,1.0,3.0,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,1.0
9.0,504501.0,50450123.0,1,10.89898,8.57829,9.89515,9.64761,2,10.30598,6.0,2.0,3.0,3.6,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
10.0,504501.0,50450124.0,1,7.71308,6.7011,10.12116,10.84499,2,8.35784,2.0,3.0,1.0,2.6,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
11.0,504501.0,50450125.0,2,10.67004,9.98068,8.99736,9.64761,2,9.05015,1.0,2.0,1.0,1.4,2.0,8.48286,1,2,5045.0,1.0,3.0,4.0,3.0,11.19421,1.0,3.0,0.0
8.0,504901.0,50490101.0,2,10.67004,9.65438,11.75008,10.26525,2,12.93734,5.0,2.0,1.0,3.6,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
9.0,504901.0,50490102.0,2,8.37412,7.10653,6.49606,10.26525,2,8.84686,1.0,4.0,2.0,2.4,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
10.0,504901.0,50490103.0,2,8.94763,5.72855,9.02068,7.56439,3,10.41803,1.0,4.0,1.0,3.2,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,1.0
11.0,504901.0,50490104.0,2,11.14859,8.12441,10.59469,11.48712,2,9.28593,4.0,2.0,1.0,3.0,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
12.0,504901.0,50490105.0,2,9.68014,8.34615,10.59469,12.25657,1,8.09367,4.0,4.0,2.0,4.4,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
13.0,504901.0,50490106.0,2,8.57095,7.30474,9.22591,10.23835,2,7.74978,5.0,3.0,1.0,3.6,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
14.0,504901.0,50490107.0,1,8.76139,8.12441,8.51577,10.26525,2,10.41803,2.0,1.0,1.0,3.4,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
1.0,504901.0,50490109.0,2,10.67004,8.57829,10.84951,9.64761,2,7.54198,5.0,2.0,1.0,4.0,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
2.0,504901.0,50490110.0,1,9.31385,7.10653,9.89515,9.03613,2,12.93734,1.0,2.0,1.0,2.6,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,1.0
3.0,504901.0,50490111.0,2,9.68014,9.35676,9.22591,10.23835,2,10.41803,6.0,2.0,1.0,2.0,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
4.0,504901.0,50490112.0,1,11.75478,13.48293,10.84951,10.84499,2,9.05015,6.0,1.0,1.0,2.6,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
5.0,504901.0,50490113.0,1,11.75478,9.08085,11.12082,11.48712,2,8.84686,5.0,2.0,1.0,4.0,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
6.0,504901.0,50490114.0,1,9.68014,7.70526,8.99736,10.23835,2,9.92809,1.0,2.0,1.0,2.4,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
7.0,504901.0,50490115.0,1,9.86638,9.98068,9.6723,10.23835,2,8.66719,5.0,2.0,1.0,3.8,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
8.0,504901.0,50490117.0,2,9.31385,8.57829,9.6723,11.19079,2,9.28593,4.0,2.0,1.0,2.4,2.0,9.22836,1,2,5049.0,1.0,4.0,1.0,3.0,11.62884,1.0,2.0,0.0
